hour hour inkscap crash normal solid rock hour latex complain slightest thing cant take	-1
track iran social media	0
shit hit fan irancrazi inde iranelect	-1
monday alreadi iran may implod kitchen disast seem happi nice weekend great whoop	-1
twitter stock buzz aapl esf spi spx palm updat	0
get readi test burger receip weekend bobbi flay great receip tri thank bobbi	1
bobbi flay join	0
lam love bobbi flay favorit need place phoenix great pepper	1
creat first latex file scratch didnt work well see great time waster	-1
use linux love much nicer window look forward use wysiwyg latex editor	1
use latex lot typeset mathemat look hideou	1
ask program latex indesign submit calcio link comment	0
note hate word hate page hate latex said hate latex texnrd come kill	-1
ahhh back real text edit environ latex	1
troubl iran see hmm iran iran far away	-1
read tweet come iran whole thing terrifi incred sad	-1
